THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;0;0;4946070;197842
2;34;1;9877470;395098
3;48;1;7976982;319079
4;5639;225;7059229;282369
5;48159;1926;8114531;324581
6;72311;2892;8866478;354659
7;84564;3382;8528058;341122
8;87487;3499;8658787;346351
9;87497;3499;8936484;357459
10;87499;3499;8671770;346870
11;87499;3499;8491509;339660
12;87771;3510;9265182;370607
13;87500;3500;8406552;336262
14;88800;3552;9070915;362836
15;87498;3499;8672615;346904
16;90588;3623;8890260;355610
17;88307;3532;9715089;388603
18;93591;3743;10435634;417425
19;102324;4092;13408861;536354
20;106771;4270;14428299;577131
21;92913;3716;11651293;466051
22;98921;3956;13862962;554518
23;111039;4441;15509460;620378
24;117178;4687;15997928;639917
25;124877;4995;14719521;588780
26;112742;4509;14239438;569577
27;132883;5315;15851882;634075
28;132915;5316;16229734;649189
29;120684;4827;16506473;660258
30;127198;5087;15865915;634636
31;130105;5204;14827860;593114
32;114607;4584;15395618;615824
33;122619;4904;16294396;651775
34;125391;5015;14896395;595855
35;117261;4690;14847597;593903
36;131858;5274;15085653;603426
37;114806;4592;14296859;571874
38;105047;4201;14097043;563881
39;101950;4078;12809106;512364
40;107007;4280;13672055;546882
41;121856;4874;14167583;566703
42;105245;4209;11906018;476240
43;107669;4306;13315121;532604
44;106593;4263;12237714;489508
45;97250;3890;13351143;534045
46;114921;4596;14864157;594566
47;106537;4261;13407261;536290
48;101323;4052;12604552;504182
49;109623;4384;14364344;574573
50;108983;4359;13299365;531974
THREADS; MESSAGES; WORK-UNITS
1;0;192898
1;0;200858
1;0;199184
1;0;190526
1;0;202046
1;0;200595
1;0;198807
1;0;202318
1;0;198039
1;0;200221
1;0;198753
1;0;199105
1;0;194097
1;0;201030
1;0;194051
1;0;200037
1;0;199292
1;0;197062
1;0;200890
1;0;193103
1;0;198638
1;0;201234
1;0;196439
1;0;199592
1;0;187255


THREADS; MESSAGES; WORK-UNITS
2;1;401358
2;1;395907
2;1;397459
2;1;393089
2;1;393402
2;2;393277
2;1;391892
2;1;396344
2;1;391960
2;1;396321
2;1;396164
2;2;394612
2;1;396467
2;2;397583
2;1;395616
2;2;394498
2;2;393848
2;1;394955
2;2;396779
2;1;395151
2;2;394740
2;2;393100
2;1;394115
2;1;394267
2;2;394566


THREADS; MESSAGES; WORK-UNITS
3;3;319508
3;3;320595
3;1;308270
3;1;337341
3;2;309945
3;2;327262
3;1;324999
3;2;318367
3;2;323434
3;2;327568
3;2;319759
3;1;322776
3;2;308367
3;3;327222
3;2;308323
3;2;319426
3;2;319561
3;2;319193
3;2;313631
3;3;327208
3;2;309699
3;2;321049
3;1;309547
3;2;324848
3;1;309084


THREADS; MESSAGES; WORK-UNITS
4;4;262526
4;3;279470
4;1420;342714
4;1715;340306
4;1;275824
4;4;262533
4;20;268290
4;4;279435
4;2;262155
4;1;279390
4;4;262107
4;3;279929
4;1058;318159
4;2;262423
4;4;279182
4;3;276703
4;3;275818
4;3;275816
4;2;279236
4;2;279308
4;3;280068
4;1372;323361
4;4;263006
4;1;275421
4;1;276049


THREADS; MESSAGES; WORK-UNITS
5;1928;313466
5;2235;323888
5;1826;379378
5;2182;331473
5;606;290553
5;1992;329331
5;1557;308366
5;944;266289
5;2161;333751
5;2346;340040
5;2360;322327
5;2330;321327
5;2252;306967
5;1704;295705
5;2245;360879
5;2282;336871
5;2203;318841
5;2266;341494
5;336;280241
5;2260;306634
5;2196;374262
5;2376;337680
5;1261;301747
5;1946;371184
5;2365;321837


THREADS; MESSAGES; WORK-UNITS
6;2668;321974
6;716;267311
6;3153;374954
6;2762;308788
6;3499;463216
6;2812;297409
6;3500;475721
6;2839;305058
6;1011;290513
6;2725;322512
6;2908;313349
6;3500;466171
6;2977;297483
6;3500;438400
6;2804;292635
6;3500;476502
6;2761;292871
6;3500;477482
6;2903;321086
6;2757;269331
6;3500;462822
6;3082;299884
6;2574;269279
6;3500;490456
6;2860;271271


THREADS; MESSAGES; WORK-UNITS
7;3500;342081
7;3500;422406
7;3500;299981
7;3500;481695
7;3499;283773
7;3500;346120
7;3500;344445
7;3453;285867
7;3500;341278
7;2625;270690
7;3500;426309
7;3499;281897
7;3500;346181
7;3346;296450
7;3500;352324
7;3500;344690
7;3239;273057
7;3500;426602
7;3500;287975
7;3500;345106
7;2721;272747
7;3500;481897
7;2694;271426
7;3500;419059
7;3488;284002


THREADS; MESSAGES; WORK-UNITS
8;3500;445942
8;3500;274709
8;3500;440283
8;3500;312612
8;3500;403605
8;3500;269322
8;3500;433973
8;3500;273666
8;3500;434050
8;3500;266489
8;3500;371904
8;3500;433924
8;3500;280403
8;3499;442694
8;3500;357894
8;3496;280362
8;3500;268624
8;3500;444818
8;3499;303865
8;3500;280365
8;3500;347333
8;3493;280687
8;3500;433223
8;3500;280661
8;3500;297379


THREADS; MESSAGES; WORK-UNITS
9;3499;372294
9;3500;441470
9;3500;334528
9;3500;270328
9;3500;384500
9;3500;280903
9;3500;570462
9;3500;304269
9;3499;362970
9;3500;280743
9;3500;429738
9;3499;280395
9;3500;379792
9;3500;371323
9;3500;270352
9;3500;434374
9;3500;266639
9;3500;432579
9;3500;299929
9;3500;447679
9;3500;298144
9;3500;362964
9;3500;307698
9;3500;435969
9;3500;316442


THREADS; MESSAGES; WORK-UNITS
10;3500;357314
10;3500;267631
10;3500;445130
10;3500;278618
10;3499;407565
10;3500;266766
10;3500;393559
10;3500;387657
10;3500;263036
10;3500;441687
10;3500;281170
10;3500;397349
10;3500;263251
10;3500;447632
10;3500;266945
10;3500;265680
10;3500;460802
10;3500;372645
10;3500;349460
10;3500;420631
10;3500;377836
10;3500;264062
10;3500;439920
10;3500;281180
10;3500;274244


THREADS; MESSAGES; WORK-UNITS
11;3500;433528
11;3500;280330
11;3500;431034
11;3500;436681
11;3500;263229
11;3500;325625
11;3500;263216
11;3500;263296
11;3499;460039
11;3500;278012
11;3500;417093
11;3500;275572
11;3500;352863
11;3500;385874
11;3500;317621
11;3500;281214
11;3500;412555
11;3500;281108
11;3500;437593
11;3500;297590
11;3500;263315
11;3500;387118
11;3500;263304
11;3500;420083
11;3500;263616


THREADS; MESSAGES; WORK-UNITS
12;3499;425973
12;3500;263213
12;3500;426420
12;3500;263377
12;3500;274047
12;3500;393256
12;3498;273459
12;3500;405377
12;3500;270642
